mqtt_topic,traffic_count,attack_count,attack_rate
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4103/10000,2,2,100.0
$SYS/broker/store/messages/bytes,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1768/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3212/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5069/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1313/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5041/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/5039/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1400/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1750/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3134/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3628/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/1955/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4850/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1990/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4723/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1991/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2012/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4948/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3779/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6145/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3170/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4860/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4715/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2600/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/2968/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2706/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5787/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1902/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5487/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4840/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5705/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5750/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2269/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4523/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4900/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4978/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3969/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2688/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3578/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2669/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2461/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5523/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3935/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2829/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2882/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/6202/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4821/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1976/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5141/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4221/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3303/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5149/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2652/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1323/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4588/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6119/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4266/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5034/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3249/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5898/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5123/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3156/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3570/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3954/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2705/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3161/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3552/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2026/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2110/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1390/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2390/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5096/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5114/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3135/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4017/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1381/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4669/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3800/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1936/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4501/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4239/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5850/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/2697/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2268/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4867/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/1829/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1891/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3311/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4960/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3323/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3524/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3048/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5614/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3624/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1749/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1776/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1564/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3112/10000,2,2,100.0
$SYS/broker/store/messages/count,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/1465/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3719/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4864/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3519/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4327/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1483/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5606/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4819/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4987/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3971/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/1901/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5587/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2194/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3665/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5422/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1975/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/1819/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3692/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/2995/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/3086/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3044/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1623/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2327/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3058/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3222/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4258/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3917/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4605/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5650/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2278/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1510/10000,2,2,100.0
$SYS/broker/heap/maximum,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1803/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4846/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3825/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2928/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4587/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3021/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1538/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3953/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4066/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5132/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3863/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4925/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5032/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/4563/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4192/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/1865/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3276/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3623/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5834/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4138/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5805/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3656/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4686/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5061/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/2972/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3321/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1511/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2255/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/5093/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3807/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/5056/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3728/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2609/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4075/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1927/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3770/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1382/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3945/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3611/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2230/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2444/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3583/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1945/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4926/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3330/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2210/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/4788/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3695/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2363/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3860/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2199/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5130/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4102/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2435/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4597/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2819/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3089/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2176/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1900/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1813/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4902/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2416/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5094/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2696/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/2999/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/3566/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3816/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3009/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4057/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3696/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3266/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6137/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/2864/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3085/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5069/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5515/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5704/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4130/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2936/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4750/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2354/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/5484/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5014/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5078/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1955/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5916/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3356/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3125/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3072/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5532/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4886/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1592/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3036/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/3606/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3186/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2275/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/5114/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5669/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3204/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3963/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/3962/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/2786/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3861/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2372/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5533/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-1/data/1337/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1741/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2918/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/2398/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1601/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-5/data/3057/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4857/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-9/data/3887/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-2/data/1794/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-11/data/2201/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4756/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/5145/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/1990/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4925/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2873/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2291/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/5668/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4974/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-13/data/1555/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-6/data/1919/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/4540/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-4/data/4911/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/6486/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/2017/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-10/data/4219/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-8/data/4722/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/4868/10000,2,2,100.0
mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-14/data/5707/10000,2,2,100.0
