frame.time_delta,frame.time_relative,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,tcp.time_delta,tcp.len,tcp.ack,tcp.connection.fin,tcp.connection.rst,tcp.connection.sack,tcp.connection.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.push,tcp.flags.reset,tcp.flags.syn,tcp.flags.urg,tcp.hdr_len,tcp.payload,tcp.pdu.size,tcp.window_size_value,tcp.checksum,mqtt.clientid,mqtt.clientid_len,mqtt.conack.flags,mqtt.conack.val,mqtt.conflag.passwd,mqtt.conflag.qos,mqtt.conflag.reserved,mqtt.conflag.retain,mqtt.conflag.willflag,mqtt.conflags,mqtt.dupflag,mqtt.hdrflags,mqtt.kalive,mqtt.len,mqtt.msg,mqtt.msgtype,mqtt.qos,mqtt.retain,mqtt.topic,mqtt.topic_len,mqtt.ver,mqtt.willmsg_len,ip.proto,ip.ttl,class,label
2.1e-05,420.318029,70,10.5.126.157,10.5.126.84,37755,1883,0x00000018,2.498313,2,577,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,c0:00,2.0,512,0x00001124,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x000000c0,0.0,0.0,0.0,12.0,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
2.8e-05,1251.819994,72,10.5.126.84,10.5.126.156,1883,37003,0x00000018,2.8e-05,4,5094,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:0d:0e,4.0,512,0x00001125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
0.000107,334.086437,54,192.168.1.90,192.168.1.91,52193,1883,0x00000010,0.000107,0,15,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,0,0.0,4095,0x00003818,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
0.000147,6301.055716,77,10.5.126.167,10.5.126.56,35965,1883,0x00000018,0.997629,9,215,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:32,9.0,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,52.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
1.9e-05,663.820012,72,10.5.126.84,10.5.126.156,1883,38481,0x00000018,1.9e-05,4,2724,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:06:f0,4.0,512,0x00001125,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
3.2e-05,3397.02818,80,10.5.126.146,10.5.126.56,42305,1883,0x00000018,1.981028,12,117,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x00001107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
4.1e-05,2463.032629,86,10.5.126.148,10.5.126.56,37701,1883,0x00000018,1.999891,18,87,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:37:36,18.0,512,0x0000110f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,16.0,76.0,3.0,0.0,0.0,Pulsoximeter,12.0,0.0,0.0,6,64,patientMonitoring,0
5.5e-05,83.888434,54,192.168.1.90,192.168.1.91,49757,1883,0x00000010,5.5e-05,0,1,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,0,0.0,4096,0x0000d713,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
0.0,59.076373,148,192.168.1.90,192.168.1.91,54558,1883,0x00000018,0.0,94,19277,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,34:61:37:66:32:36:33:39:38:39:61:42:65:61:31:63:37:30:32:37:31:34:38:30:63:33:62:62:32:37:65:63:35:31:64:34:43:63:62:34:61:61:43:41:35:36:36:30:31:43:36:62:46:38:31:37:35:61:41:64:64:42:38:35:64:30:30:61:32:42:65:35:43:66:43:64:32:37:35:33:34:39:46:30:32:42:45:42:37:46:32:38:43:65,174.0,4096,0x0000137f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0x0000003a,0.0,171.0,12D2498B4a7f263989aBea1c70271480c3bb27ec51d4Ccb4aaCA56601C6bF8175aAddB85d00a2Be5CfCd275349F02BEB7F28Ce,3.0,1.0,0.0,mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-7/data/3345/10000,65.0,0.0,0.0,6,64,Attack,1
0.000234,1720.964019,77,10.5.126.147,10.5.126.56,45663,1883,0x00000018,2.001196,9,61,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:33,9.0,512,0x00001105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,53.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
8.6e-05,3013.032332,78,10.5.126.165,10.5.126.56,39859,1883,0x00000018,2.003892,10,105,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:32:33,10.0,512,0x00001118,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,8.0,123.0,3.0,0.0,0.0,ECG,3.0,0.0,0.0,6,64,patientMonitoring,0
8e-06,0.316351,66,10.16.120.72,10.16.120.44,1883,57666,0x00000010,8e-06,0,33,0.0,0.0,0.0,0.0,1,0,0,0,0,0,32,0,0.0,227,0x00004d95,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,64,Attack,1
1e-06,43.710716,62,192.168.1.91,192.168.1.90,1883,54562,0x00000018,1e-06,8,989494,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,40:02:13:a4:40:02:13:a5,4.0,513,0x0000aafe,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
4.4e-05,109.726013,86,10.5.126.148,10.5.126.56,33877,1883,0x00000018,1.996427,18,7,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:35:35,18.0,512,0x0000110f,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,16.0,55.0,3.0,0.0,0.0,Pulsoximeter,12.0,0.0,0.0,6,64,patientMonitoring,0
2.7e-05,665.028946,78,10.5.126.145,10.5.126.56,46263,1883,0x00000018,2.001273,10,27,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:37:30,10.0,512,0x00001104,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,8.0,170.0,3.0,0.0,0.0,ECG,3.0,0.0,0.0,6,64,patientMonitoring,0
7.1e-05,1075.031365,77,10.5.126.147,10.5.126.56,41889,1883,0x00000018,1.999291,9,39,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:35,9.0,512,0x00001105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,55.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
4.3e-05,1818.820317,80,10.5.126.136,10.5.126.84,34429,1883,0x00000018,3.000769,12,2489,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:0a:00:05:53:6d:6f:6b:65:12:f5:30,12.0,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,10.0,0.0,3.0,1.0,0.0,Smoke,5.0,0.0,0.0,6,64,environmentMonitoring,0
0.000144,6378.03792,80,10.5.126.166,10.5.126.56,41001,1883,0x00000018,2.000362,12,217,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x0000111b,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
8e-05,11.386801,1514,192.168.1.90,192.168.1.91,54566,1883,0x00000010,8e-05,1460,9221,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,32:a9:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:32:2f:64:61:74:61:2f:32:33:30:36:2f:31:30:30:30:30:09:02:61:42:44:43:66:44:65:46:42:43:39:65:62:62:32:37:32:63:66:32:36:39:42:35:62:34:43:33:35:44:64:61:66:30:34:41:64:65:63:44:46:35:42:65:41:38:61:66:31:32:31:42:44:44:33:37:39:37:63:62:42:30:34:39:36:46:33:30:32:32:63:42:64:38:31:61:66:46:34:38:62:61:44:46:39:39:64:45:66:65:30:37:66:45:31:33:39:65:39:32:a4:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:32:2f:64:61:74:61:2f:32:33:30:37:2f:31:30:30:30:30:09:03:46:31:30:32:41:34:32:61:65:32:35:43:36:45:42:42:32:31:44:46:44:36:31:44:43:64:46:66:46:35:64:65:33:30:34:41:34:65:30:30:43:41:43:43:46:37:66:43:36:38:65:61:46:31:65:42:42:46:45:62:43:62:63:64:42:32:63:34:34:46:61:34:44:46:37:42:41:63:34:33:39:43:65:62:35:36:62:61:32:46:65:41:41:65:32:a6:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:32:2f:64:61:74:61:2f:32:33:30:38:2f:31:30:30:30:30:09:04:30:37:45:41:34:66:42:63:63:39:65:66:65:35:34:41:37:41:62:37:32:45:35:41:36:44:35:38:42:37:32:30:62:31:61:38:66:61:61:41:61:43:39:41:64:32:35:33:35:34:44:33:33:61:37:61:31:35:63:61:35:61:37:46:39:37:46:62:64:44:61:45:62:42:65:64:63:37:43:30:62:45:65:30:37:38:63:44:43:44:34:63:61:32:36:32:32:a8:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:32:2f:64:61:74:61:2f:32:33:30:39:2f:31:30:30:30:30:09:05:38:45:43:43:33:42:44:38:45:35:61:30:66:37:44:44:38:44:43:46:43:61:39:33:62:39:33:62:41:43:38:41:39:42:31:44:44:39:32:62:63:62:35:30:43:34:66:34:30:45:38:38:30:35:41:64:35:36:38:45:61:36:43:45:41:63:35:35:61:30:44:43:44:34:43:37:63:62:38:45:64:45:44:41:46:65:63:33:42:62:31:46:31:46:30:41:44:34:32:ac:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:32:2f:64:61:74:61:2f:32:33:31:30:2f:31:30:30:30:30:09:06:39:43:34:63:38:35:64:64:31:62:65:66:34:37:33:66:42:46:41:36:41:35:30:37:36:65:35:39:66:30:46:38:66:64:62:38:63:34:43:37:63:65:62:66:65:39:43:45:31:46:64:63:45:36:65:42:35:39:33:64:35:31:42:45:39:35:30:34:45:61:38:64:62:65:43:32:63:45:30:31:44:62:64:44:64:34:36:31:39:31:65:65:41:41:30:63:63:38:66:33:65:32:32:ab:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:32:2f:64:61:74:61:2f:32:33:31:31:2f:31:30:30:30:30:09:07:45:45:36:45:64:31:33:62:30:61:46:43:66:63:61:31:64:44:31:32:37:30:31:63:65:62:45:39:37:36:32:33:30:45:43:37:39:64:65:45:44:41:34:38:46:61:63:41:39:41:65:41:62:34:34:66:30:34:64:45:63:61:63:39:34:65:45:32:36:43:39:44:64:61:65:66:46:65:43:42:63:63:62:46:62:32:62:64:63:64:33:43:65:30:38:38:64:35:39:33:34:32:a7:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:32:2f:64:61:74:61:2f:32:33:31:32:2f:31:30:30:30:30:09:08:33:63:34:46:33:34:35:31:63:36:41:38:36:32:62:42:63:63:31:36:38:30:34:30:35:45:66:44:45:44:64:38:42:45:45:63:65:32:33:37:38:64:62:42:65:38:33:33:34:65:43:61:65:44:46:61:65:39:30:37:31:42:34:65:64:65:65:39:31:45:45:41:44:65:31:37:63:33:46:36:42:63:33:42:63:61:42:37:37:63:35:45:32:30:61:35:42:32:aa:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:32:2f:64:61:74:61:2f:32:33:31:33:2f:31:30:30:30:30:09:09:38:61:41:46:64:66:65:44:64:38:64:43:64:41:33:38:66:45:38:41:45:36:36:38:45:38:46:38:34:36:65:45:33:37:62:44:65:31:66:33:35:61:30:43:61:33:35:31:30:66:34:63:64:45:36:65:41:35:37:45:34:42:64:34:64:41:61:34:42:39:62:45:65:33:34:38:37:64:46:63:61:42:30:39:42:63:35:30:41:42:61:42:44:43:35:41:65:37:31:62:32:ac:01:00:42:6d:71:74:74:2d:6d:61:6c:61:72:69:61:2f:62:65:65:6d:2e:6c:6f:61:64:72:2d:4d:42:50:2d:64:69:2d:49:76:61:6e:2d:35:2e:6c:61:6e:2d:35:34:37:36:31:2d:31:32:2f:64:61:74:61:2f:32:33:31:34:2f:31:30:30:30:30:09:0a:43:46:44:62:37:41:38:44:45:39:65:64:39:61:34:37,172.0,4096,0x00000c8d,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,169.0,aBDCfDeFBC9ebb272cf269B5b4C35Ddaf04AdecDF5BeA8af121BDD3797cbB0496F3022cBd81afF48baDF99dEfe07fE139e9,3.0,1.0,0.0,mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-12/data/2306/10000,66.0,0.0,0.0,6,64,Attack,1
2.6e-05,2907.029647,80,10.5.126.146,10.5.126.56,42449,1883,0x00000018,1.993155,12,101,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0a:00:07:41:69:72:46:6c:6f:77:30,12.0,512,0x00001107,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,10.0,0.0,3.0,0.0,0.0,AirFlow,7.0,0.0,0.0,6,64,patientMonitoring,0
5.4e-05,805.030776,77,10.5.126.167,10.5.126.56,35965,1883,0x00000018,2.001971,9,31,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:38,9.0,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,58.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
2.6e-05,25.247846,79,10.5.150.157,10.5.150.109,34445,1883,0x00000018,3.000048,11,37,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:00:25:30,11.0,512,0x00004146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9.0,0.0,3.0,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
0.000144,3189.032857,78,10.5.126.165,10.5.126.56,39859,1883,0x00000018,2.005455,10,111,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:08:00:03:45:43:47:31:38:33,10.0,512,0x00001118,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,8.0,183.0,3.0,0.0,0.0,ECG,3.0,0.0,0.0,6,64,patientMonitoring,0
4.3e-05,1565.820636,85,10.5.126.131,10.5.126.84,46077,1883,0x00000018,4.999296,17,57,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0f:00:0b:54:65:6d:70:65:72:61:74:75:72:65:32:34,17.0,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,15.0,24.0,3.0,0.0,0.0,Temperature,11.0,0.0,0.0,6,64,environmentMonitoring,0
3e-05,580.819121,81,10.5.126.153,10.5.126.84,45639,1883,0x00000018,4.989737,13,23,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:0b:00:08:48:75:6d:69:64:69:74:79:37,13.0,512,0x0000112b,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,11.0,7.0,3.0,0.0,0.0,Humidity,8.0,0.0,0.0,6,64,environmentMonitoring,0
1e-06,52.274251,54,192.168.1.90,192.168.1.91,54563,1883,0x00000010,1e-06,0,24313,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,0,0.0,4089,0x0000a869,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
6e-06,0.541206,66,10.16.120.44,10.16.120.72,58440,1883,0x00000010,0.000196,0,5,0.0,0.0,0.0,0.0,1,0,0,0,0,0,32,0,0.0,229,0x00007895,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,64,Attack,1
6.7e-05,3571.029734,77,10.5.126.147,10.5.126.56,38323,1883,0x00000018,2.002068,9,123,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:32,9.0,512,0x00001105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,52.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
2.9e-05,2869.02791,77,10.5.126.167,10.5.126.56,33251,1883,0x00000018,1.998273,9,99,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:35,9.0,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,55.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
1e-06,42.238864,153,192.168.1.90,192.168.1.91,54545,1883,0x00000018,1e-06,99,14597,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,2f:31:30:30:30:30:0d:ac:33:35:62:36:62:30:35:46:33:42:42:41:35:42:62:32:61:42:45:44:31:43:62:61:38:61:33:62:35:33:41:33:32:46:61:63:41:61:33:44:45:32:38:42:44:62:36:38:38:33:41:62:45:63:63:33:63:45:46:46:44:35:35:34:39:65:30:34:46:44:33:32:39:42:44:41:41:34:33:31:31:39:62:64:42:66:37:33:32:33:42,163.0,4091,0x00000191,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,160.0,35b6b05F3BBA5Bb2aBED1Cba8a3b53A32FacAa3DE28BDb6883AbEcc3cEFFD5549e04FD329BDAA43119bdBf7323B,3.0,1.0,0.0,mqtt-malaria/beem.loadr-MBP-di-Ivan-5.lan-54761-3/data/3500/10000,65.0,0.0,0.0,6,64,Attack,1
2.4e-05,1521.819452,79,10.5.126.137,10.5.126.84,33045,1883,0x00000018,2.999993,11,2083,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,32:09:00:04:46:69:72:65:0f:df:30,11.0,512,0x00001119,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000032,0.0,9.0,0.0,3.0,1.0,0.0,Fire,4.0,0.0,0.0,6,64,environmentMonitoring,0
1e-06,4.416903,60,192.168.1.91,192.168.1.90,1883,54564,0x00000018,0.0007379999999999,4,2782,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,40:02:00:10,4.0,508,0x0000a797,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
2.5e-05,7.634614999999999,54,192.168.1.90,192.168.1.91,54557,1883,0x00000010,2.7e-05,0,3813,0.0,0.0,0.0,0.0,1,0,0,0,0,0,20,0,0.0,4095,0x0000ecaf,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6,64,Attack,1
5e-06,0.642568,69,10.16.120.44,10.16.120.72,58260,1883,0x00000018,0.000586,3,1,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,36:30:37,32.0,229,0x0000b339,slowiteslowites607,18.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0x00000002,0.0,0x00000010,65535.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,6,64,Attack,1
0.000181,4625.039479,77,10.5.126.147,10.5.126.56,38323,1883,0x00000018,1.989029,9,159,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:36,9.0,512,0x00001105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,56.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
1.6e-05,751.25161,72,10.5.150.109,10.5.150.156,1883,44939,0x00000018,1.6e-05,4,3074,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,40:02:03:ec,4.0,512,0x0000413e,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0.0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,64,environmentMonitoring,0
5.8e-05,4490.028719,86,10.5.126.168,10.5.126.56,35357,1883,0x00000018,2.000401,18,153,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:10:00:0c:50:75:6c:73:6f:78:69:6d:65:74:65:72:39:30,18.0,512,0x00001123,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,16.0,90.0,3.0,0.0,0.0,Pulsoximeter,12.0,0.0,0.0,6,64,patientMonitoring,0
2e-06,19.29814,60,192.168.1.91,192.168.1.90,1883,54557,0x00000018,2e-06,4,437821,0.0,0.0,0.0,0.0,1,0,1,0,0,0,20,40:02:09:7f,4.0,508,0x000067fb,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000040,0.0,2.0,0,4.0,0.0,0.0,0,0.0,0.0,0.0,6,128,Attack,1
1.4e-05,2413.027638,77,10.5.126.147,10.5.126.56,38323,1883,0x00000018,2.000152,9,85,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:32,9.0,512,0x00001105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,52.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
0.000104,946.960434,77,10.5.126.147,10.5.126.56,46653,1883,0x00000018,1.999597,9,35,0.0,0.0,0.0,0.0,1,0,1,0,0,0,32,30:07:00:03:45:4d:47:35:39,9.0,512,0x00001105,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0x00000030,0.0,7.0,59.0,3.0,0.0,0.0,EMG,3.0,0.0,0.0,6,64,patientMonitoring,0
